,영화명,개봉일,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,대표국적,배급사,등급,장르,감독,배우
3577,더티댄싱,1988-01-01,5204000.0,12854500.0,1787.0,3731.0,1.0,152.0,미국,(주)즐거운 시네마,"15세이상관람가,미성년자관람불가","드라마,멜로/로맨스,뮤지컬",에밀 아돌리노,"패트릭 스웨이즈,제니퍼 그레이"
3578,제 4회 서울국제가족영상축제(SIFFF2010),2010-10-27,8806000.0,8806000.0,1772.0,1772.0,6.0,117.0,기타,,,기타,,
3579,제1회 서울국제건축영화제,2009-11-19,9697500.0,9697500.0,1766.0,1766.0,1.0,34.0,기타,,,"다큐멘터리,드라마",,
3580,시네마 디지털 서울 2009,,9072000.0,9072000.0,1725.0,1725.0,5.0,96.0,기타,,,기타,,
3581,빙점,1967-06-15,3426000.0,3426000.0,1673.0,1673.0,1.0,20.0,한국,,12세이상관람가,드라마,김수용,"김진규,김지미"
3582,마스무라 야스조 걸작선,,9476000.0,9476000.0,1669.0,1669.0,1.0,100.0,일본,,,"드라마,성인물(에로)",,
3583,SICAF2010 서울국제만화애니메이션페스티벌,,7797500.0,7797500.0,1621.0,1621.0,3.0,80.0,기타,,,기타,,
3584,내시,,3210000.0,3210000.0,1595.0,1595.0,1.0,26.0,한국,,,드라마,신상옥,"신성일,윤정희,남궁원,박노식,도금봉,김혜정"
3585,오페라-아이다,2009-12-06,31422000.0,31422000.0,1592.0,1592.0,1.0,14.0,미국,(주)에이치엠엔,전체관람가,공연,소냐 프리셀,
3586,오디션,,8561000.0,8561000.0,1579.0,1579.0,3.0,178.0,한국,,전체관람가,애니메이션,민경조,"김장,김영선,장광"
3587,히어로,2010-11-18,13447000.0,13447000.0,1564.0,1564.0,2.0,20.0,한국,주식회사 마운틴픽쳐스,15세이상관람가,"드라마,공포(호러)",김홍익,"김형규,한정우,한예원,송원용,김유성,김태경,이경민,이다인,조덕제,곽민호"
3588,미워도 다시 한번 '80 제2부,1981-05-30,3119000.0,3119000.0,1552.0,1552.0,1.0,25.0,한국,,국민학생관람불가,"드라마,멜로/로맨스",변장호,"김영애,조옥희,윤일봉,김지영"
3589,2009 중국영화제,,7640500.0,7640500.0,1521.0,1521.0,2.0,39.0,중국,,,기타,,
3590,뽀롱뽀롱 뽀로로 특별전1,,1512000.0,1512000.0,1512.0,1512.0,1.0,60.0,한국,,,"가족,코미디",,
3591,서유기 월광보합,1995-09-16,11488000.0,11488000.0,1502.0,1502.0,3.0,71.0,홍콩,,중학생이상관람가,코미디,유진위,"주성치,오맹달,막문위"
3592,카모메 식당,2007-08-02,8750000.0,32487500.0,1479.0,5081.0,2.0,59.0,일본,"(주)엔케이컨텐츠,스폰지",전체관람가,드라마,오기가미 나오코,"코바야시 사토미,카타기리 하이리"
3593,제8회 기독교 영화제,2010-10-21,6306000.0,6306000.0,1454.0,1454.0,3.0,48.0,기타,,,기타,,
3594,20세기 소년-제2장: 마지막 희망,2009-12-17,10248500.0,10248500.0,1448.0,1448.0,11.0,240.0,일본,㈜메가박스,15세이상관람가,"SF,미스터리",츠츠미 유키히코,"카라사와 토시아키,후지키 나오히토,토요카와 에츠시,타이라 아이리"
3595,현대 프랑스 코미디의 거장: 자크 타티 회고전,,7722000.0,7722000.0,1439.0,1439.0,1.0,56.0,프랑스,,,기타,,
3596,제7회 서울기독교영화제,2009-09-17,6205000.0,6205000.0,1433.0,1433.0,2.0,45.0,기타,,,기타,,
3597,뽀롱뽀롱 뽀로로 특별전2,,1431000.0,1431000.0,1431.0,1431.0,1.0,58.0,한국,,,"가족,코미디",,
3598,2010핑크영화제,,7135000.0,7135000.0,1427.0,1427.0,3.0,87.0,일본,,,기타,,
3599,2009 나다의 마지막 프로포즈,,10273500.0,10273500.0,1420.0,1420.0,1.0,85.0,기타,,,기타,,
3600,셜록 홈즈+파르나서스 박사의 상상극장+전우치,,15462000.0,15462000.0,1419.0,1419.0,2.0,13.0,기타,,,기타,,
3601,솔트+인셉션+고사 두 번째 이야기: 교생실습,2010-07-28,15376000.0,15376000.0,1408.0,1408.0,3.0,12.0,기타,,,,,
3602,스잔나,1981-07-17,2845000.0,2845000.0,1400.0,1400.0,1.0,26.0,홍콩,,연소자관람가,"드라마,멜로/로맨스",하몽화,리칭
3603,마다가스카,2005-07-14,8351500.0,8663925000.0,1396.0,1392684.0,2.0,41.0,미국,CJ ENM,전체관람가,"애니메이션,코미디,어드벤처","에릭 다넬,톰 맥그라스",벤 스틸러
3604,시네마 상상마당 세 번째 음악영화제,,9363200.0,9363200.0,1391.0,1391.0,1.0,108.0,기타,,,기타,,
3605,와이드스크린 영화 특별전,2009-10-23,7871000.0,7871000.0,1389.0,1389.0,1.0,37.0,기타,,,기타,,
3606,80년대 일본 뉴웨이브 특별전,,7506000.0,7506000.0,1382.0,1382.0,1.0,27.0,일본,,,기타,,
3607,적벽대전:거대한 전쟁의 시작,2008-07-10,8315500.0,10200428000.0,1361.0,1572064.0,3.0,76.0,중국,(주)쇼박스,15세이상관람가,"액션,드라마,전쟁",오우삼,"양조위,금성무,장첸,나카무라 시도,호군,장풍의,조미,즈링 린/임지령"
3608,서울아트시네마-2010 서울LGBT영화제,2010-06-02,6691000.0,6691000.0,1350.0,1350.0,1.0,20.0,기타,,,기타,,
3609,엘리아 카잔 특별전,,7086000.0,7086000.0,1321.0,1321.0,1.0,47.0,미국,,,기타,,
3610,불꽃처럼 나비처럼+내 사랑 내 곁에+페임,,14170000.0,14170000.0,1304.0,1304.0,2.0,15.0,기타,,,기타,,
3611,21세기 우리 시대의 영화 특별전,2010-10-09,7263000.0,7263000.0,1294.0,1294.0,1.0,19.0,기타,,,기타,,
3612,서유기 선리기연,,10220000.0,10220000.0,1278.0,1278.0,3.0,69.0,홍콩,,중학생이상관람가,코미디,유진위,"주성치,오맹달,주인"
3613,업(자막)+국가대표+해운대,2009-07-29,13744000.0,13744000.0,1262.0,1262.0,2.0,10.0,기타,,,기타,,
3614,홍상수 감독전,,8086000.0,8086000.0,1235.0,1235.0,1.0,103.0,한국,,,기타,,
3615,적벽대전1+적벽대전2,,16283000.0,16283000.0,1215.0,1215.0,2.0,12.0,중국,,,전쟁,,
3616,오페라-호프만의 이야기,2010-02-06,23944000.0,23944000.0,1209.0,1209.0,1.0,11.0,미국,㈜메가박스,12세이상관람가,뮤지컬,"게리 할버슨,바틀렛 쉐어","조셉 칼레아,안나 네트렙코"
3617,제 1회 낙원음악영화축제,,6628000.0,6628000.0,1194.0,1194.0,1.0,31.0,기타,,,기타,,
3618,시네마정동-아이언맨 2+구르믈 버서난 달처럼+허트 로커,2010-04-29,12908000.0,12908000.0,1192.0,1192.0,2.0,17.0,기타,,,기타,,
3619,2009 서울국제실험영화페스티벌,,5125500.0,5125500.0,1182.0,1182.0,2.0,43.0,기타,,,기타,,
3620,오페라-라보엠(메트로폴리탄),,23294000.0,23294000.0,1173.0,1173.0,1.0,9.0,미국,,,"드라마,멜로/로맨스",프랑코 제피렐리,
3621,홈,2009-06-05,5129000.0,5129000.0,1159.0,1159.0,7.0,122.0,프랑스,CJ ENM,전체관람가,다큐멘터리,얀 아르튀스-베르트랑,얀 아르튀스-베르트랑
3622,2009 부산국제어린이영화제,,4507000.0,4507000.0,1157.0,1157.0,3.0,43.0,기타,,,기타,,
3623,코러스,2005-03-03,2549000.0,630867000.0,1155.0,99318.0,1.0,47.0,프랑스,(주)영화사한결,전체관람가,드라마,크리스토퍼 파라티에,제라르 쥐노
3624,2009 서울LGBT필름페스티벌,,5718000.0,5718000.0,1150.0,1150.0,1.0,27.0,기타,,,기타,,
3625,외팔이,,2306000.0,2306000.0,1138.0,1138.0,1.0,26.0,홍콩,,,,장철,번매생
3626,11회 서울국제청소년영화제,,4916500.0,4916500.0,1126.0,1126.0,5.0,97.0,기타,,,기타,,
3627,지.아이.조 : 전쟁의 서막+업(자막)+국가대표,2009-08-06,12326000.0,12326000.0,1118.0,1118.0,2.0,8.0,기타,,,기타,,
3628,"서울아트시네마 개관 8주년 기념 영화제 - 영화의 21세기, 미래의 시네마테크",2010-05-18,6005000.0,6005000.0,1113.0,1113.0,1.0,16.0,기타,,,기타,,
3629,보이 걸 씽,2009-03-12,7898000.0,7898000.0,1092.0,1092.0,1.0,54.0,영국,(주)영화사구안,15세이상관람가,"코미디,멜로/로맨스,판타지",닉 허랜,"사마이어 암스트롱,케빈 지거스"
3630,J-MOVIE 썸머 페스타,,7222000.0,7222000.0,1091.0,1091.0,1.0,109.0,일본,,,기타,,
3631,단지 유령일 뿐,2009-03-19,7925000.0,9213000.0,1090.0,1313.0,1.0,68.0,독일,㈜세종커뮤니케이션스,청소년관람불가,"드라마,멜로/로맨스",마틴 집킨스,"오거스트 딜,마리아 시몬,프리치 하벌란트"
3632,루키노 비스콘티 특별전,,5818000.0,5818000.0,1083.0,1083.0,1.0,12.0,이탈리아,,,기타,,
3633,할리우드 고전 특별전,,5773000.0,5773000.0,1069.0,1069.0,1.0,31.0,미국,,,기타,,
3634,뽀롱뽀롱 뽀로로 특별전3,,1064000.0,1064000.0,1064.0,1064.0,1.0,29.0,한국,,,,,
3635,퍼니 게임,2009-10-08,7609000.0,7609000.0,1063.0,1063.0,2.0,203.0,미국,(주)스폰지이엔티,청소년관람불가,"범죄,스릴러,드라마",미카엘 하네케,"마이클 피트,팀 로스,나오미 왓츠"
3636,미인도,2008-11-13,3057000.0,15655329500.0,1058.0,2342579.0,3.0,79.0,한국,CJ ENM,청소년관람불가,"사극,드라마,멜로/로맨스",전윤수,"김민선,김영호,김남길,추자현,한명구,이성훈,강민호,박예슬,박용,김형수,신주희,황선환,권정훈,보리,채송화,이상용,윤석주,이석,라미란,김규리,주영호,전국환,오만석,권병길,신유주,김기태,김승훈,김영웅,박지일"
3637,악마를 보았다+익스펜더블+아저씨,2010-08-19,11546000.0,11546000.0,1058.0,1058.0,2.0,9.0,기타,,,,,
3638,아저씨+토이 스토리 3(자막)+솔트,2010-08-05,11428000.0,11428000.0,1053.0,1053.0,2.0,9.0,기타,,,기타,,
3639,이클립스+슈렉 포에버 (자막)+나잇 & 데이,,11390000.0,11390000.0,1048.0,1048.0,2.0,15.0,미국,,,기타,,
3640,마담 버터플라이,,20866000.0,20866000.0,1047.0,1047.0,1.0,11.0,프랑스,,15세 미만인 자는 관람할 수 없는 등급,뮤지컬,프레데릭 미테랑,오이다 요시
3641,오페라- 햄릿 (메트로폴리탄),2010-06-12,20754000.0,20754000.0,1047.0,1047.0,1.0,11.0,미국,㈜메가박스,12세이상관람가,공연,브라이언 라지,"사이먼 킨리사이드,마를리스 페테르센"
3642,하얀전쟁,1992-07-04,2091000.0,2590000.0,1038.0,1124.0,1.0,21.0,한국,,고등학생이상관람가,"전쟁,드라마,액션",정지영,"안성기,이경영,심혜진,독고영재,김세준,허준호,김보성,조성현"
3643,셜록홈즈: 비밀병기,,2105000.0,2105000.0,1035.0,1035.0,1.0,27.0,미국,,,"드라마,미스터리,어드벤처",,
3644,메가 나이트,,10075500.0,10921500.0,990.0,1062.0,13.0,71.0,기타,,,기타,,
3645,바보들의 행진,1975-05-31,2069000.0,2069000.0,987.0,987.0,1.0,27.0,한국,,12세이상관람가,코미디,하길종,"윤문섭,하재영,이영옥,김일영,김영숙"
3646,식객,2007-11-01,5237000.0,18984549500.0,985.0,2965359.0,3.0,40.0,한국,CJ ENM,12세이상관람가,드라마,전윤수,"김강우,이하나,이태리,임원희,김성원,함영희,김효석,김명자,김미수,정진,김현구,이동근,유재영,이석은,전민우,전병문,박상인,정주현,이기석,이기준,양우진,김종대,정진,허영만,정은표,오정세,박길수,안길강,전국환,김상호,권병길,정진,이주실"
3647,실버영화 기획전-청춘을 돌려다오,,2115500.0,2115500.0,983.0,983.0,1.0,82.0,기타,,,기타,,
3648,오페라-토스카,,19484000.0,19484000.0,978.0,978.0,1.0,11.0,이탈리아,,,드라마,,
3649,명탐정 코난:베이커가의 망령,2008-05-01,5935000.0,717454500.0,967.0,123323.0,1.0,37.0,일본,투니버스(주)온미디어,12세이상관람가,애니메이션,카네수구 코다마,"타카야마 미나미,야마자키 와카나"
3650,오페라-아르미다 (메트로폴리탄),2010-07-10,19132000.0,19132000.0,965.0,965.0,1.0,10.0,미국,㈜메가박스,전체관람가,공연,"게리 할버슨,메리 짐머만","르네 플레밍,로렌스 브라운리"
3651,러브 송,2010-04-08,7084200.0,7084200.0,954.0,954.0,3.0,66.0,프랑스,오드,청소년관람불가,"드라마,뮤지컬,멜로/로맨스",크리스토프 오노레,"루이 가렐,루디빈 사니에,클로틸드 헤스메,얀닉 레니에"
3652,먹고 기도하고 사랑하라+레터스 투 줄리엣+적인걸: 측천무후의 비밀,2010-10-07,10369000.0,10369000.0,944.0,944.0,2.0,19.0,기타,,,기타,,
3653,나인+셜록 홈즈+아바타,,10450000.0,10450000.0,940.0,940.0,1.0,15.0,미국,,,기타,,
3654,다 큰 여자들,2009-10-08,6819000.0,6819000.0,929.0,929.0,2.0,132.0,일본,(주)이모션픽처스,15세이상관람가,드라마,토미나가 마사노리,"오다 에리카,미즈하시 켄지,사이토 요이치로"
3655,노르웨이의 숲,2010-09-30,7127000.0,7127000.0,926.0,926.0,9.0,273.0,한국,(주)키노아이디엠씨,청소년관람불가,"코미디,공포(호러)",노진수,"정경호,박인수,지현,지서윤,조명연,박주환"
3656,인디애니페스트 2010_한국,,3907000.0,3907000.0,921.0,921.0,1.0,21.0,한국,,,기타,,
3657,"좋은 놈, 나쁜 놈, 이상한 놈",2008-07-17,6705000.0,43754257000.0,912.0,6685845.0,1.0,97.0,한국,CJ ENM,15세이상관람가,"서부극(웨스턴),액션,어드벤처",김지운,"송강호,이병헌,정우성,오달수,엄지원,김광일,손병호,이청아,김선영,성정훈,송승현,신상우,조화성,박광복,송영창,윤영우,정성우,이한솔,양명헌,박진우,조덕제,최진호,진선규,정세형,윤제문,류승수,홍기준,오연아,류제승,이정민,양도현,오일용"
3658,에반게리온:서+에반게리온:파,,13480000.0,13480000.0,865.0,865.0,2.0,8.0,일본,,,SF,,
3659,시스터 스마일,2010-04-29,6743000.0,6743000.0,858.0,858.0,2.0,97.0,벨기에,우성엔터테인먼트,12세이상관람가,드라마,스틴 코닝스,세실 드 프랑스
3660,오페라-시몬 보카네그라(메트로폴리탄),2010-05-09,16958000.0,16958000.0,856.0,856.0,1.0,12.0,미국,㈜메가박스,전체관람가,공연,지안카를로 델모나코,"플라시도 도밍고,마르첼로 조르다니"
3661,오페라-장미의 기사,2010-03-06,16920000.0,16920000.0,854.0,854.0,1.0,11.0,미국,㈜메가박스,전체관람가,"뮤지컬,공연","바바라 윌리스 스위츠,나데니 엘 매릴","르네 플레밍,수잔 그래햄"
3662,인디다큐페스티발2009_국내신작전,,4177000.0,4177000.0,851.0,851.0,1.0,33.0,한국,,,다큐멘터리,,
3663,인디포럼 2009,,4160000.0,4160000.0,851.0,851.0,2.0,40.0,한국,,,기타,,
3664,불여우 열전,,4462000.0,13389000.0,831.0,2230.0,3.0,158.0,,,,기타,,
3665,초대받은 사람들,1981-10-24,1647000.0,1796000.0,821.0,853.0,1.0,21.0,한국,,연소자관람가,드라마,최하원,"김지영,박암,박지훈,원미경,이영하,오지영"
3666,씨받이,1987-03-21,1664000.0,2085000.0,813.0,898.0,1.0,35.0,한국,,연소자관람불가,"드라마,사극",임권택,"김형자,강수연,이구순,윤양하,김정하"
3667,맨 어바웃 타운,2009-06-18,5769000.0,5769000.0,812.0,812.0,1.0,39.0,미국,실버스푼,15세이상관람가,"멜로/로맨스,드라마,코미디",마이크 바인더,"벤 애플렉,레베카 로메인"
3668,심야의 FM+검우강호+22 블렛,2010-10-14,8784000.0,8784000.0,810.0,810.0,1.0,10.0,기타,,,기타,,
3669,하쉬 타임,2009-09-17,6115000.0,6115000.0,810.0,810.0,1.0,37.0,미국,실버스푼,청소년관람불가,"액션,범죄,스릴러",데이비드 에이어,"크리스찬 베일,프레디 로드리게스"
3670,2009 원더풀 하츠 공연 - 혁명 원년,,9142000.0,9142000.0,801.0,801.0,2.0,4.0,일본,,전체관람가,기타,츤쿠,
3671,폴라 익스프레스,2004-12-23,6417000.0,2771566500.0,800.0,365945.0,1.0,24.0,미국,워너브러더스 코리아(주),전체관람가,애니메이션,로버트 저메키스,"톰 행크스,노나 M. 게이"
3672,압록강은 흐른다,2009-06-04,3360500.0,3360500.0,797.0,797.0,1.0,22.0,한국,주식회사 루믹스미디어,전체관람가,"드라마,사극",이종한,"신구,나문희,황보라,최성호"
3673,그는 당신에게 반하지 않았다+작전+벤자민 버튼의 시간은 거꾸로 간다,,8598000.0,8598000.0,791.0,791.0,2.0,9.0,기타,,,기타,,
3674,스케이트 오어 다이,2010-10-21,6440000.0,6440000.0,788.0,788.0,1.0,30.0,프랑스,판씨네마(주),청소년관람불가,"액션,드라마",미구엘 꾸르트와,"미키 마윗,이드리스 디옵"
3675,이클립스+이끼+파괴된 사나이,2010-07-14,8456000.0,8456000.0,788.0,788.0,2.0,9.0,기타,,,기타,,
3676,"사랑해, 도쿄",,4716000.0,4716000.0,786.0,786.0,1.0,65.0,기타,,,기타,,
3677,퍼시잭슨과 번개도둑+의형제+울프맨,2010-02-11,8512000.0,8512000.0,785.0,785.0,2.0,15.0,기타,,,기타,,
3678,낮은데로 임하소서,1982-06-26,1618000.0,1618000.0,784.0,784.0,1.0,32.0,한국,,연소자관람불가,드라마,이장호,"김지영,나영희,이영호,안성기,신성일"
3679,인디애니페스트 2009_한국,,2816000.0,2816000.0,781.0,781.0,1.0,22.0,한국,,,기타,,
3680,엑스맨 탄생: 울버린+박쥐+인사동 스캔들,2009-04-29,8402000.0,8402000.0,773.0,773.0,2.0,9.0,기타,,,기타,,
3681,해운대+해리포터와 혼혈왕자+차우,2009-07-22,8430000.0,8430000.0,767.0,767.0,2.0,8.0,기타,,,기타,,
3682,만다라,1981-09-12,1600000.0,1600000.0,765.0,765.0,1.0,29.0,한국,,연소자관람불가,드라마,임권택,"기정수,전무송,안성기,방희,정지희"
3683,2010 러시아 모스필름 회고전,,3928000.0,3928000.0,755.0,755.0,1.0,36.0,러시아,,,전쟁,,
3684,유어 프렌즈,2009-03-05,4998000.0,4998000.0,755.0,755.0,3.0,126.0,일본,위드시네마,전체관람가,"드라마,멜로/로맨스",히로키 류이치,"이시바시 안나,키타우라 아유,요시타카 유리코,후쿠시 세이지"
3685,블루,2009-01-29,5082500.0,5082500.0,746.0,746.0,1.0,88.0,프랑스,,,드라마,크지슈토프 키에슬로프스키,"줄리엣 비노쉬,브누아 레정,플로렌스 퍼넬,샬롯 베리"
3686,제4회 대단한 단편영화제,,3710000.0,3710000.0,742.0,742.0,1.0,36.0,한국,,,기타,,
